91946,32.7425,-117.030556,CA,,,LEMON GROVE,SAN DIEGO
91947,32.667778,-117.071944,CA,,,LINCOLN ACRES,SAN DIEGO
91948,32.872222,-116.4175,CA,,,MOUNT LAGUNA,SAN DIEGO
91950,32.674916,-117.089747,CA,,,NATIONAL CITY,SAN DIEGO
91951,32.678056,-117.098333,CA,,,NATIONAL CITY,SAN DIEGO
91962,32.835047,-116.512733,CA,,,PINE VALLEY,SAN DIEGO
91963,32.620477,-116.603748,CA,,,POTRERO,SAN DIEGO
91976,32.74486,-116.99829,CA,,,SPRING VALLEY,SAN DIEGO
91977,32.724014,-116.997644,CA,,,SPRING VALLEY,SAN DIEGO
91978,32.732892,-116.959551,CA,,,SPRING VALLEY,SAN DIEGO
91979,32.74515,-116.99851,CA,,,SPRING VALLEY,SAN DIEGO
91980,32.592205,-116.606397,CA,,,TECATE,SAN DIEGO
91987,32.577222,-116.626667,CA,,,TECATE,SAN DIEGO
91990,32.604722,-116.612222,CA,,,POTRERO,SAN DIEGO
92003,33.294033,-117.18969,CA,,,BONSALL,SAN DIEGO
92004,33.238649,-116.351394,CA,,,BORREGO SPRINGS,SAN DIEGO
92007,33.025265,-117.274371,CA,,,CARDIFF BY THE SEA,SAN DIEGO
92008,33.160241,-117.324998,CA,,,CARLSBAD,SAN DIEGO
92009,33.095407,-117.261888,CA,,,CARLSBAD,SAN DIEGO
92010,33.156116,-117.280831,CA,,,CARLSBAD,SAN DIEGO
92011,33.107933,-117.288181,CA,,,CARLSBAD,SAN DIEGO
92013,33.0986,-117.2788,CA,,,CARLSBAD,SAN DIEGO
92014,32.971474,-117.237314,CA,,,DEL MAR,SAN DIEGO
92018,33.1626,-117.3489,CA,,,CARLSBAD,SAN DIEGO
92019,32.777726,-116.919055,CA,,,EL CAJON,SAN DIEGO
92020,32.792765,-116.966504,CA,,,EL CAJON,SAN DIEGO
92021,32.817847,-116.922336,CA,,,EL CAJON,SAN DIEGO
92022,32.7922,-116.9678,CA,,,EL CAJON,SAN DIEGO
92023,33.036944,-117.291111,CA,,,ENCINITAS,SAN DIEGO
92024,33.053469,-117.26891,CA,,,ENCINITAS,SAN DIEGO
92025,33.110117,-117.069987,CA,,,ESCONDIDO,SAN DIEGO
92026,33.160513,-117.097808,CA,,,ESCONDIDO,SAN DIEGO
92027,33.138824,-117.051966,CA,,,ESCONDIDO,SAN DIEGO
92028,33.369015,-117.228952,CA,,,FALLBROOK,SAN DIEGO
92029,33.089497,-117.112793,CA,,,ESCONDIDO,SAN DIEGO
92030,33.1362,-117.0543,CA,,,ESCONDIDO,SAN DIEGO
92033,33.1236,-117.086,CA,,,ESCONDIDO,SAN DIEGO
92036,33.053355,-116.565812,CA,,,JULIAN,SAN DIEGO
92037,32.845488,-117.25208,CA,,,LA JOLLA,SAN DIEGO
92038,32.8479,-117.27206,CA,,,LA JOLLA,SAN DIEGO
92039,32.84744,-117.27223,CA,,,LA JOLLA,SAN DIEGO
92040,32.856181,-116.920089,CA,,,LAKESIDE,SAN DIEGO
92046,33.1249,-117.1016,CA,,,ESCONDIDO,SAN DIEGO
92049,33.1951,-117.3776,CA,,,OCEANSIDE,SAN DIEGO
92051,33.19951,-117.36688,CA,,,OCEANSIDE,SAN DIEGO
92052,33.19926,-117.36736,CA,,,OCEANSIDE,SAN DIEGO
92054,33.20723,-117.357294,CA,,,OCEANSIDE,SAN DIEGO
92055,33.327929,-117.409452,CA,,,CAMP PENDLETON,SAN DIEGO
92056,33.196784,-117.283089,CA,,,OCEANSIDE,SAN DIEGO
92057,33.240654,-117.302484,CA,,,OCEANSIDE,SAN DIEGO
92059,33.377662,-117.071725,CA,,,PALA,SAN DIEGO
92060,33.322778,-116.877778,CA,,,PALOMAR MOUNTAIN,SAN DIEGO
92061,33.306285,-116.959552,CA,,,PAUMA VALLEY,SAN DIEGO
92064,32.975619,-117.040223,CA,,,POWAY,SAN DIEGO
92065,33.029349,-116.853548,CA,,,RAMONA,SAN DIEGO
92066,33.24055,-116.539121,CA,,,RANCHITA,SAN DIEGO
92067,33.0231,-117.1996,CA,,,RANCHO SANTA FE,SAN DIEGO
92068,33.294367,-117.306403,CA,,,SAN LUIS REY,SAN DIEGO
92069,33.144386,-117.169716,CA,,,SAN MARCOS,SAN DIEGO
92070,33.147579,-116.69635,CA,,,SANTA YSABEL,SAN DIEGO
92071,32.848636,-116.986154,CA,,,SANTEE,SAN DIEGO
92072,32.838333,-116.973056,CA,,,SANTEE,SAN DIEGO
92074,32.962778,-117.035,CA,,,POWAY,SAN DIEGO
92075,32.993739,-117.2598,CA,,,SOLANA BEACH,SAN DIEGO
92078,33.1254,-117.1894,CA,,,SAN MARCOS,SAN DIEGO
92079,33.1433,-117.1652,CA,,,SAN MARCOS,SAN DIEGO
92081,33.1694,-117.242,CA,,,VISTA,SAN DIEGO
92082,33.249046,-117.012232,CA,,,VALLEY CENTER,SAN DIEGO
92083,33.187296,-117.245854,CA,,,VISTA,SAN DIEGO
92084,33.213118,-117.224285,CA,,,VISTA,SAN DIEGO
92085,33.192,-117.2322,CA,,,VISTA,SAN DIEGO
92086,33.303666,-116.721385,CA,,,WARNER SPRINGS,SAN DIEGO
92088,33.376389,-117.250278,CA,,,FALLBROOK,SAN DIEGO
92090,32.7947,-116.9616,CA,,,EL CAJON,SAN DIEGO
92091,33.0277,-117.2074,CA,,,RANCHO SANTA FE,SAN DIEGO
92092,32.8763,-117.2358,CA,,,LA JOLLA,SAN DIEGO
92093,32.8789,-117.2315,CA,,,LA JOLLA,SAN DIEGO
92096,33.1315,-117.1643,CA,,,SAN MARCOS,SAN DIEGO
92101,32.71852,-117.159316,CA,,,SAN DIEGO,SAN DIEGO
92102,32.713893,-117.121858,CA,,,SAN DIEGO,SAN DIEGO
92103,32.746638,-117.163552,CA,,,SAN DIEGO,SAN DIEGO
92104,32.745425,-117.127189,CA,,,SAN DIEGO,SAN DIEGO
92105,32.7423,-117.094681,CA,,,SAN DIEGO,SAN DIEGO
92106,32.72725,-117.226829,CA,,,SAN DIEGO,SAN DIEGO
92107,32.742531,-117.243307,CA,,,SAN DIEGO,SAN DIEGO
92108,32.778327,-117.133525,CA,,,SAN DIEGO,SAN DIEGO
92109,32.796923,-117.240534,CA,,,SAN DIEGO,SAN DIEGO
92110,32.763476,-117.202847,CA,,,SAN DIEGO,SAN DIEGO
92111,32.797185,-117.17081,CA,,,SAN DIEGO,SAN DIEGO
92112,32.7246,-117.1648,CA,,,SAN DIEGO,SAN DIEGO
92113,32.697047,-117.115257,CA,,,SAN DIEGO,SAN DIEGO
